Question,Answer,Type,Evidence URLs
"Which company is at the center of various controversies involving antitrust behavior as portrayed in a trial covered by The Verge, forms default search engine deals as defended in court according to another article by The Verge, is compared to OpenAI's GPT-3.5 in performance by TechCrunch, and is accused of harming news publishers' revenue in a class action suit reported by TechCrunch?",Google,inference_query,https://www.theverge.com/2023/11/7/23949849/epic-google-trial-day-one-recap-summary; https://www.theverge.com/2023/9/26/23891037/apple-eddy-cue-testimony-us-google; https://techcrunch.com/2023/12/07/early-impressions-of-googles-gemini-arent-great/; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"What is the name of the AI-powered chatbot, covered by TechCrunch, that not only reached 100 million weekly active users nearly a year after its launch but also has the ability to perform tasks such as completing and debugging code, composing music, and emulating a Linux environment?",ChatGPT,inference_query,https://techcrunch.com/2023/09/28/chatgpt-everything-to-know-about-the-ai-chatbot/; https://techcrunch.com/2023/11/30/one-year-later-chatgpt-is-still-alive-and-kicking/
"Who is the individual whose trial involved allegations of fraudulent withdrawals from a trading account, as reported by The Verge, and is also the subject of contrasting legal narratives between defense and prosecution, as covered by Fortune and TechCrunch?",Sam Bankman-Fried,inference_query,https://www.theverge.com/2023/10/26/23931777/ftx-sam-bankman-fried-prosecution-case-friends-family; https://fortune.com/crypto/2023/10/04/sam-bankman-fried-lawyers-opening-statements-witnesses-marc-antoine-julliard-adam-yedidia-ftx-commodities-trader-developer/; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
"Which company, reported by TechCrunch to have invested billions to maintain its status as the default search engine and criticized by The Verge for altering the internet's landscape, is also accused in a TechCrunch article of harming news publishers' revenue and content through its business practices?",Google,inference_query,https://techcrunch.com/2023/10/30/5-things-we-learned-so-far-about-the-google-antitrust-case/; https://www.theverge.com/features/23931789/seo-search-engine-optimization-experts-google-results; https://techcrunch.com/2023/10/30/5-things-we-learned-so-far-about-the-google-antitrust-case/; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"Which leading AI development company, known as the generative AI poster child behind ChatGPT and mentioned by TechCrunch, is expected to release GPT-4 with vision alongside the launch of GPT-4 Turbo API?",OpenAI,inference_query,https://techcrunch.com/2023/12/18/openai-buffs-safety-team-and-gives-board-veto-power-on-risky-ai/; https://techcrunch.com/2023/11/21/how-the-openai-fiasco-could-bolster-meta-and-the-open-ai-movement/; https://techcrunch.com/2023/09/28/chatgpt-everything-to-know-about-the-ai-chatbot/
"Who is the under-30 individual once likened to a legendary investor, faced allegations of fraud in a trial covered by The Verge, and was reported by TechCrunch to have offered a significant sum to prevent a presidential re-run, all while struggling to manage the rapid expansion of a cryptocurrency exchange?",Sam Bankman-Fried,inference_query,https://techcrunch.com/2023/10/01/ftx-lawsuit-timeline/; https://www.theverge.com/2023/10/27/23935683/sam-bankman-fried-ftx-fraud-direct-testimony-jury; https://techcrunch.com/2023/10/02/sbf-60-minutes/; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
"Which company is at the center of changes to internet navigation, has the capability to address Android app distribution issues, is suspected of unfair search practices, and is accused of harming news publishers' revenues through anticompetitive behavior, as reported by The Verge, The Age, and TechCrunch?",Google,inference_query,https://www.theverge.com/features/23931789/seo-search-engine-optimization-experts-google-results; https://www.theverge.com/23996474/epic-tim-sweeney-interview-win-google-antitrust-lawsuit-district-court; https://www.theage.com.au/technology/is-google-search-better-than-the-rest-and-is-that-fair-20231012-p5ebsk.html?ref=rss&utm_medium=rss&utm_source=rss_technology; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"Who is the individual implicated in the FTX collapse, as reported by TechCrunch, who allegedly instructed a subordinate to use $14 billion of customer funds to repay debts, advised a trader on withdrawal limits based on total trading revenue as per The Verge, and is accused by the prosecution of committing fraud for personal gain, according to another article by TechCrunch?",Sam Bankman-Fried,inference_query,https://techcrunch.com/2023/10/06/sbf-trial-the-latest-updates-from-the-ftx-collapses-courtroom-drama/; https://www.theverge.com/2023/10/26/23931777/ftx-sam-bankman-fried-prosecution-case-friends-family; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
"Which company, reported by both TechCrunch and The Verge, has spent billions to be the default search provider, faces scrutiny for its app distribution practices, and is accused of anticompetitive behavior affecting news publishers and possibly engaging in unfair search practices?",Google,inference_query,https://techcrunch.com/2023/10/30/5-things-we-learned-so-far-about-the-google-antitrust-case/; https://www.theverge.com/23996474/epic-tim-sweeney-interview-win-google-antitrust-lawsuit-district-court; https://www.theage.com.au/technology/is-google-search-better-than-the-rest-and-is-that-fair-20231012-p5ebsk.html?ref=rss&utm_medium=rss&utm_source=rss_technology; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"Which company, as reported by TechCrunch, is at the center of antitrust cases for both paying billions to secure its position as a default search engine and for its alleged anticompetitive practices in app distribution and ad revenue siphoning from news publishers?",Google,inference_query,https://techcrunch.com/2023/10/30/5-things-we-learned-so-far-about-the-google-antitrust-case/; https://techcrunch.com/2023/11/13/more-from-the-us-v-google-trial-vertical-search-pre-installs-and-the-case-of-firefox-yahoo/; https://techcrunch.com/2023/11/06/what-to-know-about-fortnite-maker-epic-games-antitrust-battle-with-google-starting-today/; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"What is the name of the OpenAI-developed, general-purpose chatbot reported by TechCrunch to have a wide range of capabilities such as debugging code and composing essays, which Engadget noted had a significant usage spike in December 2022, and has been identified by TechCrunch as achieving 100 million weekly active users nearly a year after its launch?",ChatGPT,inference_query,https://techcrunch.com/2023/09/28/chatgpt-everything-to-know-about-the-ai-chatbot/; https://techcrunch.com/2023/09/28/chatgpt-everything-to-know-about-the-ai-chatbot/; https://www.engadget.com/how-openais-chatgpt-has-changed-the-world-in-just-a-year-140050053.html?src=rss; https://techcrunch.com/2023/11/30/one-year-later-chatgpt-is-still-alive-and-kicking/
"Which company, recently portrayed as an antagonist in a legal case by Epic Games according to The Verge, is claimed by TechCrunch to both exceed the performance of leading generative AI models with its Gemini project and to negatively impact news publishers' revenue through anticompetitive practices, while also using relevance, distance, and prominence to rank local search results as reported by The Verge?",Google,inference_query,https://techcrunch.com/2023/12/07/early-impressions-of-googles-gemini-arent-great/; https://www.theverge.com/2023/10/26/23931825/google-search-local-seo-thai-food-near-me-maps; https://www.theverge.com/2023/11/7/23949849/epic-google-trial-day-one-recap-summary; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"Who is the individual under 30, once considered the richest in that age bracket, who has pleaded not guilty to fraud and conspiracy charges and is accused by the prosecution of committing fraud to achieve wealth, power, and influence, as reported by TechCrunch?",Sam Bankman-Fried,inference_query,https://techcrunch.com/2023/10/02/sbf-60-minutes/; https://techcrunch.com/2023/10/02/sbf-60-minutes/; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
"Who is the individual implicated in the FTX collapse, accused of directing a $14 billion misuse of customer funds for debt repayment, utilizing a colleague as a facade for unauthorized access to these funds, and facing allegations of intentional fraud for personal gain according to reports from TechCrunch and Fortune?",Sam Bankman-Fried,inference_query,https://techcrunch.com/2023/10/06/sbf-trial-the-latest-updates-from-the-ftx-collapses-courtroom-drama/; https://fortune.com/crypto/2023/10/04/sam-bankman-fried-lawyers-opening-statements-witnesses-marc-antoine-julliard-adam-yedidia-ftx-commodities-trader-developer/; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
